address,balance,lifetime,#investment_to_contract,#payment_from_contract,#addresses_paying_contract,#addresses_paid_by_contract,mean_v1,sdev_v1,mean_v2,sdev_v2,paid_rate,paid_one,percentage_some_tx_in,sdev_tx_in,percentage_some_tx_out,sdev_tx_out,owner_gets_eth_Wo_investing,owner_gets_eth_investing,owner_no_eth
0x66a8cc4cddd86a3d6ac34f553dd250983fee3fd4,0.000000,20,19,19,1,1,0.000000,0.0,0.000000,0.0,1.0000,1.0000,0.5500,1.849726,0.5500,2.561637,0,0,1
0x9053d234a1ff2290f087a1ca9460e3263121e580,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x33098a5e8f5e932831434748cdad425487b9aaf1,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x833882e76f4967b9b18f52d70640bfcc82aa91e9,0.000000,1480,9,5,6,1,-0.571429,2.381905,0.000000,268.481714,0.5556,0.0000,0.0169,0.932952,0.0034,0.0,1,0,0
0xf690f0ee16bb8f67c4f8a8d9e116f77cf3acf166,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xE975F6C744054c6Ee4C3Da475e7f66B683208085,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x72a68Fb6d91Ed8Dc47B564e088E518C6D4a6FF44,34806.759600,0,158,0,20,0,-7.900000,19.206509,-1740.337980,4370.890181,0.0000,0.0000,43.0000,5.162581,0.0000,0.0,0,0,1
0x74c2a14172cf17e8e9afcb32bb1517c4d8f3bb43,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x5a4fc44325aa235b81ad60c60444f515fd418436,0,18,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.1667,7.542472,0.1111,8.5,0,0,1
0x4f529990b7f3d1fb4152736155e431c96fd86294,-0.000002,14,55,2,34,2,-1.514286,1.180107,0.000000,1048.299533,0.0364,0.0294,0.2857,19.638928,0.1429,0.0,1,0,0
0x9734c136F5c63531b60D02548Bca73a3d72E024D,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,27.0000,0.955814,0.0000,0.0,0,0,1
0xE1a6b457841eC3201a541E823b916BBd0885e1Db,6240.749559,0,165,0,37,0,-4.459459,17.609264,-168.668907,549.570163,0.0000,0.0000,13.0000,18.986448,0.0000,0.0,0,0,1
0x3c01ddc7af41e6888cbd8d0398fe34a81c3c7f36,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,6.0000,2.211083,0.0000,0.0,0,0,1
0xd5abcc4c80fd01d8822f35f379fbcebf7a8b8679,-0.000001,491,6,20,3,8,1.555556,2.266231,0.000000,923.163257,3.3333,0.6667,0.0346,1.710946,0.0305,0.471405,0,0,1
0x0aecaad227f0c0dbddddef7e9a841d19c61b2724,0.000000,79,17,17,3,1,0.000000,11.357817,0.000000,3898.856048,1.0000,0.0000,0.1519,1.785357,0.1519,1.118034,0,0,1
0xf19c536ab792f173b7ee62d9ccc51f4ed6180773,0.000000,500,15,15,10,1,0.000000,4.8053,0.000000,2343.889057,1.0000,0.0000,0.0280,1.444553,0.0200,1.2,0,0,1
0x71fc91bd2a3c75ffd7464cbd26edcd5fc50425dd,0,379,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0079,0.471405,0.0106,0.433013,0,0,1
0x460dc8b70a189bee176d22d3f0272d171bd4c5ed,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x15dbdB25f870f21eaf9105e68e249E0426DaE916,208.102000,0,57,0,18,0,-3.166667,6.211548,-11.561222,23.865475,0.0000,0.0000,40.0000,7.905655,0.0000,0.0,0,0,1
0xd4160356a4e81f008b86f9867e71d1e1404c5292,0.000053,41,294,586,34,29,8.111111,50.118625,-0.000001,3.200404,1.9932,0.7941,0.6341,23.062303,0.5854,26.265439,0,1,0
0x9047ef7c3d52956dd0909c1c1e011e986ce60691,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x84bfd848717d60e01805b34d38a0d8b1f2bc4e85,0.000067,42,242,481,38,38,5.975000,37.054344,-0.000002,1.295426,1.9876,0.9474,0.6667,14.567708,0.6190,15.523079,0,1,0
0x96843f4763b86fefd1f56aa7133e24acf2a88efd,0.000000,1,22,43,5,6,3.500000,6.970175,0.000000,0.226241,1.9545,1.0000,2.0000,7.5,2.0000,10.5,0,1,0
0x6dd38916b8c3780fd487980c54c90c175017664c,0.000011,42,499,989,63,49,7.538462,67.067378,-0.000000,6.713141,1.9820,0.7460,0.6905,32.293614,0.6429,40.841895,0,1,0
0x108284702b23504de29d3293f2530255c6b3ccea,0.000114,42,421,838,40,26,9.928571,80.448858,-0.000003,7.852833,1.9905,0.6000,0.6667,31.876255,0.5952,44.319495,0,1,0
0xc3b643bb85318b6a0e1b46c30365adacdf9469c2,0.000150,42,787,1568,47,26,15.938776,149.813818,-0.000003,3.828131,1.9924,0.5106,0.6905,75.033294,0.6190,111.283934,0,1,0
0x385e817b0083724672cb998a7afcf6da05bc0c7f,0.000000,4,4,4,1,1,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.0000,5.402546,0.5000,1.0,0,1,0
0xfdfd8a46146bcc7b12bcee778c4562937849181f,0.000000,0,2,3,1,1,1.000000,0.0,0.000000,0.0,1.5000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0xccf13891822bf2de0cacd300d2ce6f27abce8abe,0.000000,0,2,3,1,1,1.000000,0.0,0.000000,0.0,1.5000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0x4e87a723a3a75c41e34ad6e6995f724d9abdc745,-0.000001,3,6,11,1,2,2.500000,0.5,0.000000,0.02232,1.8333,1.0000,1.0000,2.624669,1.0000,0.942809,0,1,0
0xa341d53e64198cba938465236d1b3d9a929e0732,0.000000,0,2,3,1,1,1.000000,0.0,0.000000,0.0,1.5000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0xea0a5a41e00d530fb9ee6dd87250913b95a00e40,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x352F448408b612BBAC57D81C785F839e0c386698,130.000000,0,2,0,2,0,-1.000000,0.0,-65.000000,0.0,0.0000,0.0000,2.0000,0.0,0.0000,0.0,0,0,1
0x354b10083a2d6b8bd18ddd390fac7bcdede8a839,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x373c55c277b866a69dc047cad488154ab9759466,127.092523,1496,1014,827,405,352,-0.391213,4.022386,-0.265884,260.324585,0.8156,0.6889,0.1892,42.543131,0.1243,5.17446,1,0,0
0x87E093F4A39BC0F486f59e45Af64D2D669D61b5B,0.593910,0,8,0,7,0,-1.142857,0.349927,-0.084844,0.166604,0.0000,0.0000,17.0000,1.035695,0.0000,0.0,0,0,1
0xF6FE061efa2a8e15936696BaF5E8CBa8C3F3485B,0.320000,0,6,0,2,0,-3.000000,0.0,-0.160000,0.0,0.0000,0.0000,3.0000,2.160247,0.0000,0.0,0,0,1
0x7B30DEb4a3EDeAF4e82c34f8134ddd0abe2C93d6,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x9C169d81420aAD7D8a0D6d9F295C3ba2C33575De,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,99.0,0.0000,0.0,0,0,1
0xebc7FdCE290D380a295D6024B56B4d7Fe410F53E,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,12.0000,1.381927,0.0000,0.0,0,0,1
0x7CF51743Ed1BCE645e1bB4A3619B73CC782C8de6,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xa7313a8d152b7C8860e8ab697C072Becb474101e,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,4.0000,2.061553,0.0000,0.0,0,0,1
0x0aBCe3Be0075d067E12dA8d266De752E20ff9842,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xb56e95AEA830B0242be6A5D0239ED7f71408563b,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xe601d4981FA105fEC023622bddE3f07C774b421F,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x68387152Da230EC518154Ae8e74bdA3BE4070049,0.500000,0,1,0,1,0,-1.000000,0.0,-0.500000,0.0,0.0000,0.0000,4.0000,106.954137,0.0000,0.0,0,0,1
0xA2D4035389aae620E36Bd828144b2015564C2702,40944.783685,0,433,0,291,0,-1.487973,1.497659,-140.703724,1208.123322,0.0000,0.0000,23.0000,49.058817,0.0000,0.0,0,0,1
0xdc895e94a0d5ad974af1b5729b10aa9cb7e58843,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xc2d4290aa2dee92c6ad85ecd580d1216010e92d0,0.000000,688,1,1,1,1,0.000000,1.0,0.000000,5.991592,1.0000,0.0000,0.0087,1.490712,0.0015,0.0,0,0,1
0xab7c74abC0C4d48d1bdad5DCB26153FC8780f83E,8090063.130295,0,75,0,14,0,-5.357143,10.047083,-577861.652164,1428002.935202,0.0000,0.0000,152.0000,6.57252,0.0000,0.0,0,0,1
0x15078bf34a69358457682b876f1027565aca1ef1,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x472d4827266f0e83d12feb52f785c7e22ab5f0b6,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xe98fd877793e799c0f7b7215cbf26b77b2964891,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,3.0,0.0000,0.0,0,0,1
0x01afc37f4f85babc47c0e2d0eababc7fb49793c8,0,1608,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.1337,6.365945,0.0386,0.875139,0,0,1
0xAA93338eF3B64A50Dcfb2EbA57A1eb4Ad59D955b,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.5,0.0000,0.0,0,0,1
0xca16790e9bb125392960e78befff1d4df4cb5b58,0.000000,0,1,1,1,1,0.000000,1.0,0.000000,0.1,1.0000,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x237d60a8b41afd2a335305ed458b609d7667d789,0.884500,42,26,8,2,6,-2.250000,8.317902,-0.110562,7.831474,0.3077,0.0000,0.3333,2.630279,0.1667,0.349927,0,0,1
0xa5b02488e9a827ff52d765e03683688cfb64d4c9,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,5.0,0.0000,0.0,0,0,1
0x1c3c643f49be262c3040e917e7d2299b9bc081a1,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x6Ba4313d6B01efD3C81224a1d34794B2A0b0CF76,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x6b63ea3612dde97082aab468157950f927618d31,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x1fd4B5A62d33bE9e5b4d4193B99e561C2e6c9b6d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xa15c784319fa96d3E36cFE97fbadD89Ec704A8dc,2.000000,0,2,0,2,0,-1.000000,0.0,-1.000000,0.0,0.0000,0.0000,2.0000,4.5,0.0000,0.0,0,0,1
0x390a6ab0684073ae6cabe6c390a43e87b117ed0a,0.001751,127,7,7,6,1,0.000000,2.878492,-0.000250,0.014276,1.0000,0.0000,0.0551,0.755929,0.0472,0.372678,0,0,1
0x8a70cf25cf32e728be9e30c20b2781f60cb0ed6d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x17683235257f2089E3E4aCC9497f25386a529507,291.500000,0,4,0,2,0,-2.000000,1.0,-145.750000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xcca8353a18e7ab7b3d094ee1f9ddc91bdf2ca6a4,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x15388e59ce6a854c29d7330a6cf4746312f20af7,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x2458fa37d7d81e05a65180195413d1db25f761e5,0,300,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.8067,3.753349,0.0433,0.360801,0,0,1
0xad2b1feb2153cd5a6b8a5f37a820ba013a89cabf,0.000000,9,1,32,1,32,0.939394,0.34284,0.000000,1.981131,32.0000,0.0000,0.2222,0.0,0.1111,0.0,0,0,1
0x4ed985e2da341e276bbf7782f2e1e30689d33c89,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,4.0000,1.089725,0.0000,0.0,0,0,1
0x7b4700f2a2e0765aab00b082613b417cecd0f9f0,0.000000,3,73,46,38,17,-0.710526,0.855567,0.000000,20.980934,0.6301,0.4474,1.0000,9.392669,1.0000,8.576454,0,1,0
0x50bb21BEFA6c04F0C81a44EDaEA5f11D069791f8,225.000000,0,4,0,2,0,-2.000000,1.0,-112.500000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x8b099BDCfea93FAeCFAC13D0dBc1D08c4e1EC595,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x709c7134053510fce03b464982eab6e3d89728a5,31.722769,349,151,80,12,8,-5.461538,11.499936,-2.440213,37.304885,0.5298,0.5833,0.0974,29.258734,0.0487,11.518602,1,0,0
0xa1c1983aa3599657a74cf5a563e880eedc57ae4f,0.000000,1,5,10,2,3,1.666667,0.471405,0.000000,0.135709,2.0000,1.0000,2.0000,1.5,2.0000,1.0,1,0,0
0x40360631db85eddab268dd1b6ffea4377733e125,0.000000,0,4,6,1,2,1.000000,0.0,0.000000,0.09,1.5000,1.0000,1.0000,0.0,1.0000,0.0,1,0,0
0x055a9c349cDC2A598439d6A45D0A83CAd3864FDc,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.5,0.0000,0.0,0,0,1
0x3730117F77ac04Eec364BF72a656010FA4703D76,0.008000,0,4,0,2,0,-2.000000,0.0,-0.004000,0.0,0.0000,0.0000,5.0000,1.959592,0.0000,0.0,0,0,1
0xd62a7c1F32af500d2214A6d6D9b25dd65B398B7d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xcf31dd376d15db527375b8c2b24e0ef45bcf71b6,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x5e569e1ecd56fe30dd97ee233ec1675b60fb6680,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,101.0000,136.702207,0.0000,0.0,0,0,1
0x675283432d53531e11eD459C51FB508B7C9585Fb,330.005000,0,3,0,3,0,-1.000000,0.0,-110.001667,77.781157,0.0000,0.0000,2.0000,1.5,0.0000,0.0,0,0,1
0x9828953884b857380a80d177c38d95aeb42cd34c,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x60a76ea79eBC7264F2897EE7FE4f33F31ef25A74,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xa43ebd8939d8328f5858119a3fb65f65c864c6dd,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,5.0000,2084.166078,0.0000,0.0,0,0,1
0x4993CB95c7443bdC06155c5f5688Be9D8f6999a5,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,330.0000,35.718518,0.0000,0.0,0,0,1
0x4C2C4511BA8F5B5f356ADF7eaeBCE8dD2ea9a9c6,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.0,0.0000,0.0,0,0,1
0xb0ceaa9cc523332cbef9fc606221cc0bc2d0872d,0.000000,493,5,5,2,2,0.000000,0.0,0.000000,0.0,1.0000,1.0000,0.0081,1.299038,0.0061,0.942809,0,1,0
0x022f41a91cb30d6a20ffcfde3f84be6c1fa70d60,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x2d1ea57f68e430da2e693db0c6a3887a705aed69,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,7.0000,2.060315,0.0000,0.0,0,0,1
0x015A06a433353f8db634dF4eDdF0C109882A15AB,6570.500000,0,5258,0,249,0,-21.116466,96.182424,-26.387550,140.39902,0.0000,0.0000,54.0000,755.691509,0.0000,0.0,0,0,1
0x4ae7e2524c821bbd2fe4a55aa263ac74e756fbb7,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,8.0000,27.626697,0.0000,0.0,0,0,1
0xdd94De9cFE063577051A5eb7465D08317d8808B6,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,22.0000,1.276779,0.0000,0.0,0,0,1
0xee4e09a72c5f8d60ce09b4b90dd1ee680fc375fe,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x9e475f8b49be49daf0571a53dda0fc9bfdbcf505,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x6F47980674550d8c8240e6eaf3B594F562Adc7A9,0.153000,0,13,0,4,0,-3.250000,1.47902,-0.038250,0.019447,0.0000,0.0000,15.0000,3.949684,0.0000,0.0,0,0,1
0xee2157c15a43be80faac64801ed89c8d8e2c4d3a,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.0,0.0000,0.0,0,0,1
0xff95FBB77852C846724CE4Fa140Ca25f31A90bb0,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x06Bb6701983E126f31a4C20d6bECB12dfD70709E,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,2.5,0.0000,0.0,0,0,1
0x0f8dffce81d890c67fdd71cf21e68c92ac10c687,0.000000,331,7,1,7,1,-0.750000,0.661438,0.000000,6.075977,0.1429,0.0000,0.0091,0.471405,0.0030,0.0,1,0,0
0x2D224e277fDfd273BbE63871Ff69830604B79754,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x139759b6Cfada56ccf5B3536f21EAC209140A9d4,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,8.0000,2.52178,0.0000,0.0,0,0,1
0x936f78b9852d12f5cb93177c1f84fb8513d06263,0,1514,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0872,5.122714,0.0271,1.079251,0,0,1
0x8355048d74888569ad9f9675ae9b6920f54b9985,0.092424,1,2,4,1,1,1.000000,3.0,-0.046212,0.073788,2.0000,0.0000,2.0000,2.5,1.0000,0.0,0,0,1
0xC4aF56cD5254Aef959D4BcE2F75874007808b701,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,128.0000,7.796985,0.0000,0.0,0,0,1
0x85c548a176f86bcaad45e96a7758538ddaba3a65,0.000000,0,1,3,1,2,1.000000,1.0,0.000000,0.013788,3.0000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0xa88146aed78cba4a98eb7f6c25158587a9e49544,0.000000,0,1,1,1,1,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0xade85d1796008281dbf4baaedb2790d3fea8d89d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.5,0.0000,0.0,0,0,1
0x68c7147205a8beb9d99fd19908b93462cdffc60d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xa74476443119a942de498590fe1f2454d7d4ac0d,0.000001,1,623,1,515,1,-1.205426,0.584398,-0.000000,36975.335023,0.0016,0.0000,120.0000,124.724884,2.0000,0.0,0,0,1
0x7da82c7ab4771ff031b66538d2fb9b0b047f6cf9,216770.343113,1259,21,33,18,10,0.480000,3.188981,-8670.813725,185724.562347,1.5714,0.1667,0.1080,9.449096,0.0238,0.339935,0,0,1
0xc6b13d41866cba306fe9ddfafd580ac8d92bfb75,0.000000,0,2,2,2,2,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0x28297291aebef85bed1b15b9d5fca3146c6ebb3f,0.000000,0,2,1,2,1,-0.333333,0.942809,0.000000,1.62489,0.5000,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x1e797Ce986C3CFF4472F7D38d5C4aba55DfEFE40,34204.756096,0,681,0,280,0,-2.432143,16.877998,-122.159843,1031.705731,0.0000,0.0000,217.0000,107.768246,0.0000,0.0,0,0,1
0x401e28717a6a35a50938bc7f290f2678fc0a2816,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.0,0.0000,0.0,0,0,1
0xa0388ffb2a3c198dee723135e0caa423840b375a,0.000000,2,4,4,3,1,0.000000,2.345208,0.000000,212.344425,1.0000,0.0000,1.0000,0.5,1.0000,0.5,0,0,1
0x32bacc8b241fb172fee18bda32527126c6f3c5f7,0.000000,1119,33,15,10,11,-1.058824,4.29049,0.000000,1543.424202,0.4545,0.4000,0.0456,4.406227,0.0107,0.595119,0,0,1
0x600ad7b57f3e6aeee53acb8704a5ed50b60cacd6,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xde88ec7b6ac36ed99865098bebbc7756b00aed6f,0.000000,0,4,2,2,2,-1.000000,1.0,0.000000,0.0,0.5000,1.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x37d65ca0754f12c7eec1c86b0915fba9fcbda131,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,17.0000,14.832164,0.0000,0.0,0,0,1
0xb4e348c10b8f1dcf2b5bc524f1f2ab912fde4048,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x940e7d8fb34921c3c5bbb8b9792b1a0e4688fe9b,0.100000,702,5,4,4,4,-0.250000,0.433013,-0.025000,0.043301,0.8000,1.0000,0.0043,2.494438,0.0028,1.0,0,1,0
0x131288b47c92409d0778d0aa2fbb8367e3399d33,0.000000,0,2,2,2,2,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0xfabe292d8019bfa02e5fead2c78ef71a1bf35ce8,0.000000,0,2,2,2,2,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0xc75175d7de7e8036f7c00a8e89f30dcf6e733f2e,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xb84005872b407999a4a97f91d5ef40baaf1b9dc2,0.000000,0,2,2,2,2,0.000000,0.0,0.000000,0.13,1.0000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0xeb3c1a7f816da958a0f8b9f4ef63a19b26d03739,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x69f2a483a2ad4b910fa03a0f380d61f6dbe20017,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,1.0,0.0000,0.0,0,0,1
0x04daec4e1fc6a4b4555b509b7c5c673ebad29f1f,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xf884e0096f826f82d9999dc11becb836dbb7c1f7,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xD35e6F3B26F8992a7F023Ad878e13A82ddEd2232,0.002000,0,2,0,2,0,-1.000000,0.0,-0.001000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xcab39d1c7383fc9682a1221bffacbce2bdd967ca,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x938875f7a161ce2f4c314ba1bb3172dbf52ebb3d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,5.0000,0.8,0.0000,0.0,0,0,1
0xa3ce9fa0f6b6649e40bc5146082661d5f0ed5d7a,0.240000,187,8,23,4,5,2.500000,6.626965,-0.040000,0.534447,2.8750,0.7500,0.0588,3.340213,0.0535,1.486607,0,1,0
0x37c0f21f9dc15be832d06a3c79ee45d16f9ed1d6,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,3.0000,1.247219,0.0000,0.0,0,0,1
0x2a106e06cd26fad93f732daa4218fce4eac6d6d8,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.5,0.0000,0.0,0,0,1
0xe47014f16c55ddd3add5b68b951e10fcea7da686,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xe70e90fdd2b9d3e27bdd56ef249ee1d408f40be2,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,4.0000,2.598076,0.0000,0.0,0,0,1
0x71e080a2e36753f880c060ee38139a799c6366a5,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x20d42F2e99A421147AcF198D775395cAc2E8b03d,60789.817652,0,396,0,129,0,-3.069767,7.518645,-471.238897,2887.696283,0.0000,0.0000,53.0000,295.732326,0.0000,0.0,0,0,1
0xAc709FcB44a43c35F0DA4e3163b117A17F3770f5,155374.895410,0,1656,0,517,0,-3.203095,36.329453,-300.531713,3465.870726,0.0000,0.0000,442.0000,24.243102,0.0000,0.0,0,0,1
